,DBN,Total Enrollment_x,Number of English Language Learners,ELL as Percent of Total,Sped,Sped as percent of total,Number of Male Students,Male Students as Percent of Total,Number of Female Students,Female Students as Percent of Total,Percent of students receiving free or reduced-price lunch,Total Number in Cohort,Total Number of Grads,Percentage of Grads per Cohort,Total Number of Regents,All Regents as Percentage of Cohort,All Regents as Percentage of Grads,Number of Advanced Regents,Percentage of Advanced Regents per Cohort,Advanced Regents Percentage of Grads,Number of non-Advanced Regents,Percentage of non-Advanced Regents per Cohort,Non-Advanced Regents Percentage of Grads,Number of Local Diplomas,Percentage of Local per Cohort,Local as Percentage of Grads,Number Still Enrolled,Percentage of Cohort Still Enrolled,Number Dropped Out,Dropped Out Percentage of Cohort,Total Enrollment_y,Number of Students with Disabilities,Percentage of Students with Disabilities,Number of Students in Poverty,Percentage of Students in Poverty,Economic Need Index,School Name,Latitude,Longitude
274,21K620,1357.2857142857142,35.142857142857146,2.589201136722451,249.28571428571428,18.36648773813283,1091.142857142857,80.39153773287022,266.14285714285717,19.608462267129777,74.48571428571428,117.40970873786408,67.64271844660195,57.61254258591606,52.34757281553398,44.58538682896173,77.38833390745205,3.4757281553398056,5.138362613388448,2.9603413488572086,48.87184466019418,41.625045480104525,72.24997129406361,15.324271844660194,13.051963086693346,22.654724997129406,18.807766990291263,16.018919723480966,26.565048543689322,22.625938543975128,483.0,178.4,36.935817805383024,418.4,86.62525879917183,81.22,William E. Grady Career and Technical Education High School,40.58255,-73.96372
275,21K690,843.0,51.57142857142857,6.117607185222843,172.0,20.40332147093713,415.14285714285717,49.24589052702932,427.85714285714283,50.754109472970676,50.07142857142857,70.52548330404218,53.10017574692443,75.2921827107578,46.14235500878735,65.42649953898677,86.89680280664594,10.284710017574692,19.368504666710795,14.582969922001542,35.85764499121265,50.843529616985215,67.52829813993513,6.957820738137083,9.865683171771037,13.103197193354074,6.843585237258348,9.703705549602532,8.818980667838312,12.504672431408705,933.6,189.2,20.265638389031704,716.4,76.73521850899743,76.53999999999999,Brooklyn Studio Secondary School,40.60488,-73.99442
276,22K405,3831.8571428571427,125.0,3.262125787570369,180.57142857142858,4.712373709130225,1740.2857142857142,45.41624725049398,2091.5714285714284,54.58375274950602,24.985714285714288,386.3062200956938,344.8070175438597,89.25743350921087,324.8740031897927,84.09753358600246,94.21908101057383,200.24720893141946,58.0751547221477,51.83639261149232,124.62679425837321,32.26114097451014,36.14392628842614,19.933014354066987,5.159899923208402,5.780918989426163,23.167464114832537,5.99717605093017,15.513556618819777,4.015870263486009,4083.2,520.6,12.74980407523511,3000.6,73.48648119122258,65.0,Midwood High School,40.63334,-73.95292
277,22K425,3618.285714285714,330.2857142857143,9.128237523689197,355.57142857142856,9.82706885660139,1959.4285714285713,54.153506001263416,1658.857142857143,45.84649399873658,39.55714285714286,376.58,283.1933333333333,75.20137376741552,254.57333333333332,67.60139501124152,89.89382989241743,97.43,34.40405847595282,25.872324605661483,157.14333333333335,41.729070405580046,55.489771416464606,28.645,7.6066174518030705,10.114997999011276,31.698333333333334,8.417423477968383,58.093333333333334,15.426558323154001,3738.6,572.0,15.299844861712941,2806.4,75.0655325522923,65.24,James Madison High School,40.60976,-73.94845
278,22K535,1010.7142857142857,5.714285714285714,0.5653710247349824,65.85714285714286,6.515901060070672,446.0,44.12720848056537,564.7142857142857,55.87279151943463,26.142857142857142,115.97938144329896,109.63917525773196,94.53333333333335,102.58350515463917,88.44977777777778,93.56464503996239,66.37525773195877,60.53972731546779,57.230222222222224,36.208247422680415,31.219555555555562,33.02491772449459,7.055670103092783,6.083555555555556,6.4353549600376105,3.272164948453608,2.8213333333333335,2.839175257731959,2.4480000000000004,1001.4,167.6,16.736568803674857,505.2,50.44937088076693,45.08,Leon M. Goldstein High School for the Sciences,40.58085,-73.93609
279,22K555,596.8571428571429,2.0,0.3350885591191958,9.571428571428571,1.6036381043561512,205.42857142857142,34.41838200095739,391.42857142857144,65.5816179990426,48.114285714285714,77.57100591715977,75.24260355029585,96.99835996796216,69.04733727810651,89.01178534650444,91.76627870399497,22.831360946745562,30.34366152878264,29.43285403714863,46.21597633136095,59.57893130935581,61.42261717521234,6.22189349112426,8.02090087341241,8.269109782950613,1.4940828402366864,1.9260841374575688,0.5887573964497042,0.7589915709981311,649.0,99.2,15.285053929121725,465.6,71.7411402157165,57.08,Brooklyn College Academy,40.6492,-73.97169
280,23K493,517.0,5.714285714285714,1.105277701022382,51.714285714285715,10.002763194252557,247.0,47.77562862669246,270.0,52.22437137330754,70.02857142857142,50.321766561514195,35.6813880126183,70.90646940822468,29.50473186119874,58.63214643931796,82.68941738131022,2.67192429022082,7.4882857395455735,5.309679037111334,26.832807570977916,53.32246740220662,75.20113164176465,6.176656151419558,12.27432296890672,17.310582618689768,7.936908517350158,15.772316950852558,4.977917981072555,9.892176529588767,315.4,75.4,23.906150919467347,271.0,85.92263792010147,84.02000000000001,Brooklyn Collegiate (College Board),40.67414,-73.91349
281,23K514,363.14285714285717,3.4285714285714284,0.9441384736428008,49.857142857142854,13.729346970889061,165.14285714285714,45.47600314712824,198.0,54.52399685287175,70.05428571428571,53.00636942675159,37.203821656050955,70.18745493871666,29.74203821656051,56.11031002162942,79.94350282485875,3.8853503184713376,10.44341722307824,7.329968757510215,25.856687898089174,48.78034126411921,69.50008560178053,7.461783439490445,14.077144917087239,20.056497175141242,7.980891719745223,15.056476808459507,6.843949044585988,12.911559721220861,152.2,49.0,32.19448094612352,138.0,90.67017082785809,88.67999999999999,Frederick Douglass Academy VII High School,40.66581,-73.9117
282,23K644,336.0,10.0,2.976190476190476,81.0,24.107142857142858,336.0,100.0,0.0,0.0,67.0,48.833333333333336,43.333333333333336,88.73720136518772,38.388888888888886,78.61205915813423,88.58974358974358,2.0416666666666665,4.711538461538461,4.180887372013651,36.34722222222222,74.43117178612059,83.87820512820512,4.944444444444445,10.12514220705347,11.41025641025641,4.833333333333333,9.897610921501705,0.5277777777777778,1.080773606370876,629.6,183.0,29.06607369758577,503.2,79.92376111817026,75.47999999999999,Eagle Academy for Young Men II,40.67783,-73.91582
283,23K697,584.8571428571429,6.714285714285714,1.1480214948705423,65.57142857142857,11.211529066927211,208.14285714285714,35.588666340986805,376.7142857142857,64.4113336590132,75.58571428571429,56.14243323442137,42.36498516320475,75.45983086680761,35.76557863501483,63.705073995771656,84.42249772361139,7.540059347181009,17.797856692582474,13.430232558139535,28.225519287833826,50.27484143763213,66.62464103102891,6.599406528189911,11.754756871035939,15.577502276388595,5.922848664688427,10.54968287526427,5.534124629080119,9.857293868921776,183.4,74.0,40.348964013086146,170.01,92.69901853871319,92.62,Teachers Preparatory High School,40.66581,-73.9117
284,24Q264,325.7142857142857,28.0,8.596491228070176,29.0,8.903508771929825,150.71428571428572,46.271929824561404,175.0,53.72807017543859,63.105714285714285,52.38875878220141,48.53629976580796,92.64640143048726,47.997658079625296,91.61823871256148,98.89022919179735,26.925058548009368,55.47406513872135,51.394725078229776,21.072599531615925,40.223513634331695,43.416164053075995,0.5386416861826698,1.0281627179257935,1.109770808202654,2.1662763466042154,4.135002235136343,1.3981264637002342,2.668752793920429,687.2,86.8,12.630966239813734,565.4,82.27590221187427,70.58,Academy of Finance and Enterprise,40.74509,-73.93681
285,24Q267,306.42857142857144,34.42857142857143,11.235431235431236,44.42857142857143,14.498834498834498,131.57142857142858,42.93706293706293,174.85714285714286,57.06293706293706,66.16285714285713,44.88095238095238,36.404761904761905,81.11405835543766,31.82857142857143,70.91777188328912,87.42969260954872,7.619047619047619,20.92871157619359,16.976127320954905,24.20952380952381,53.94164456233421,66.50098103335513,4.576190476190476,10.196286472148541,12.570307390451275,5.114285714285714,11.39522546419098,3.123809523809524,6.960212201591512,403.4,75.6,18.740704015865145,325.2,80.61477441745166,74.1,High School of Applied Communication,40.74509,-73.93681
286,24Q293,279.5,32.25,11.538461538461538,45.5,16.27906976744186,132.5,47.40608228980322,147.0,52.59391771019678,70.88,54.38257575757576,47.89772727272727,88.0755032388382,47.03409090909091,86.48742773559935,98.19691577698694,10.75,22.443653618030844,19.767360869262383,36.28409090909091,66.72006686633696,75.7532621589561,0.8636363636363636,1.5880755032388383,1.8030842230130486,2.007575757575758,3.6915790206867736,3.715909090909091,6.832903809988158,611.2,109.4,17.899214659685864,491.0,80.33376963350784,78.44,Civic Leadership Academy,40.7433,-73.87057
287,24Q296,286.0,261.75,91.52097902097903,3.5,1.2237762237762237,147.5,51.57342657342657,138.5,48.42657342657343,57.2,52.906976744186046,33.18604651162791,62.72527472527473,31.134883720930233,58.84835164835165,93.81920112123335,0.06976744186046512,0.21023125437981777,0.13186813186813187,31.065116279069766,58.71648351648352,93.60896986685353,2.0511627906976746,3.876923076923077,6.180798878766644,9.43720930232558,17.837362637362634,10.148837209302325,19.18241758241758,413.8,8.8,2.126631222812953,359.21999999999997,86.81005316578056,95.0,Pan American International High School,40.7433,-73.87057
288,24Q299,468.0,3.0,0.641025641025641,0.0,0.0,175.0,37.39316239316239,293.0,62.60683760683761,50.205,67.57704918032788,66.60655737704919,98.56387365969627,66.60655737704919,98.56387365969627,100.0,0.08196721311475409,0.12306177701206003,0.12129445441754401,66.52459016393442,98.44257920527872,99.87693822298792,0.0,0.0,0.0,0.7573770491803279,1.1207607588181068,0.13114754098360656,0.19407112706807042,645.2,55.2,8.555486670799752,314.0,48.66707997520148,45.26,Bard High School Early College Queens,40.74509,-73.93681
289,24Q455,3297.0,942.5714285714286,28.58876034490229,290.14285714285717,8.800207981281686,1873.142857142857,56.813553446856446,1423.857142857143,43.186446553143554,41.0,312.3051948051948,190.6866883116883,61.05780226634785,143.98214285714286,46.103025262501305,75.50718098465049,31.7012987012987,16.624809514485413,10.150743320511488,112.28084415584415,35.95228194198981,58.882371470165076,46.79383116883117,14.983366254288388,24.539642270331935,46.782467532467535,14.979727622413975,64.6103896103896,20.688221228817962,1747.6,263.6,15.083543144884414,1353.8,77.46623941405356,81.5,Newtown High School,40.74121,-73.87473
290,24Q485,2710.714285714286,553.5714285714286,20.421607378129117,282.0,10.403162055335969,1449.7142857142858,53.48089591567853,1261.0,46.51910408432147,43.18571428571429,263.8187702265372,162.23462783171522,61.49472522080471,118.14401294498381,44.782262021589794,72.82293214709608,23.344660194174757,14.389443552328423,8.848748773307165,94.79935275080906,35.93351324828264,58.43348859476766,44.090614886731395,16.71246319921492,27.177067852903924,36.53721682847896,13.84936211972522,55.4789644012945,21.029195289499512,1649.6,333.8,20.235208535402524,1206.0,73.1086323957323,77.02000000000001,Grover Cleveland High School,40.71122,-73.90865
291,24Q520,472.85714285714283,6.714285714285714,1.4199395770392749,47.57142857142857,10.060422960725075,235.14285714285714,49.72809667673716,237.71428571428572,50.27190332326285,62.72571428571428,56.705882352941174,41.705882352941174,73.54771784232365,37.47276688453159,66.082680190564,89.85007574570338,0.0,0.0,0.0,37.47276688453159,66.082680190564,89.85007574570338,4.233115468409586,7.465037651759644,10.14992425429661,9.359477124183007,16.505301982480407,4.819172113289761,8.498540033809745,505.8,86.2,17.04230921312772,369.2,72.99327797548438,75.86,Middle College High School at LaGuardia Community College,40.74415,-73.93363
292,24Q530,480.14285714285717,328.14285714285717,68.34275513240107,1.5,0.31240702171972623,225.14285714285714,46.890806307646535,255.0,53.109193692353465,79.81428571428572,55.13184584178499,42.79107505070994,77.61589403973511,38.34888438133874,69.55849889624724,89.61888509670078,0.0,0.0,0.0,38.34888438133874,69.55849889624724,89.61888509670078,4.442190669371197,8.05739514348786,10.381114903299203,7.716024340770791,13.995584988962474,4.413793103448276,8.00588668138337,515.2,9.8,1.9021739130434785,358.4,69.56521739130433,88.03999999999999,International High School at LaGuardia Community College,40.74415,-73.93363
293,24Q550,781.0,111.42857142857143,14.267422718126943,85.85714285714286,10.993232119992683,344.42857142857144,44.100969453082136,436.57142857142856,55.89903054691787,73.7,85.82332761578044,69.95368782161235,81.50894373938243,65.30703259005146,76.09473368641952,93.3575264203222,12.262435677530018,17.52936272466469,14.287998401119218,53.04459691252144,61.8067352853003,75.82816369565751,4.653516295025729,5.422204456880184,6.652281587916534,7.538593481989708,8.78385130408714,7.7066895368782165,8.97971420005996,780.2,121.2,15.534478338887464,570.4,73.10945911304792,75.9,High School for Arts and Business,40.73742,-73.85331
294,24Q560,542.5714285714286,17.857142857142858,3.2912058978409693,62.857142857142854,11.58504476040021,242.14285714285714,44.62875197472354,300.42857142857144,55.371248025276465,62.18285714285714,53.923395445134574,44.08902691511387,81.76233442119408,35.85300207039337,66.48876943751199,81.31955858182673,1.3354037267080745,3.028880018783752,2.4764830101746975,34.5175983436853,64.0122864273373,78.29067856304297,8.236024844720497,15.273564983682089,18.68044141817328,5.171842650103519,9.591092340180458,3.3768115942028984,6.262238433480515,643.4,105.6,16.412806963009015,474.4,73.7332918868511,61.8,Robert F. Wagner Jr. Secondary School for Arts and Technology,40.74226,-73.93688
295,24Q585,248.0,13.0,5.241935483870968,20.0,8.064516129032258,116.0,46.774193548387096,132.0,53.2258064516129,40.0,124.48214285714286,122.20535714285714,98.17099411849088,121.1875,97.35332090087505,99.1670928618397,44.61607142857143,36.509096222693074,35.84134270549419,76.57142857142857,61.511978195380856,62.65799663914664,1.0178571428571428,0.817673217615837,0.832907138160298,0.9017857142857143,0.7244297805192942,1.375,1.104576100989815,1186.8,183.6,15.470171890798786,714.2,60.17863161442535,57.620000000000005,Maspeth High School,40.72954,-73.88739
296,24Q600,1247.142857142857,63.142857142857146,5.063001145475372,184.85714285714286,14.822451317296679,757.8571428571429,60.76746849942727,489.2857142857143,39.23253150057274,56.228571428571435,139.20404721753795,106.22596964586846,76.3095411154722,91.70994940978078,65.88166884721616,86.33477266954534,14.23946037099494,13.404876809753619,10.229199980617338,77.47048903878583,55.652468866598824,72.92989585979171,14.549747048903878,10.452100596016862,13.696977393954787,14.0,10.05717885351553,16.811129848229342,12.076609972379705,1488.6,266.8,17.922880558914418,1249.0,83.9043396479914,78.56,Queens Vocational and Technical High School,40.74219,-73.92824
297,24Q610,2027.857142857143,61.57142857142857,3.036280380415639,98.42857142857143,4.85382176822825,1743.2857142857142,85.96688974991193,284.57142857142856,14.033110250088058,64.52857142857142,208.9134438305709,184.30939226519337,88.22284908321579,172.0755064456722,82.36688998589563,93.3623101518785,82.20810313075506,44.6033173461231,39.35031734837799,89.86740331491713,43.01657263751763,48.7589928057554,12.233885819521179,5.855959097320169,6.637689848121503,16.11049723756906,7.711565585331452,5.362799263351749,2.566995768688293,2034.8,284.4,13.976803617063101,1318.4,64.79260861018282,67.7,Aviation Career and Technical Education High School,40.74359,-73.92908
298,25Q252,457.5,17.0,3.715846994535519,56.5,12.349726775956285,214.25,46.830601092896174,243.25,53.169398907103826,53.3,33.252,31.66,95.21231805605677,31.308,94.15373511367736,98.88818698673406,12.264,38.73657612128869,36.88199206062793,19.044,57.27174305304944,60.15161086544536,0.352,1.0585829423794058,1.1118130132659507,0.896,2.6945747624203054,0.648,1.9487549621075424,589.4,90.8,15.405497115710892,348.6,59.144893111638964,57.239999999999995,Queens School of Inquiry,40.72452,-73.80943
299,25Q263,359.42857142857144,313.0,87.0826709062003,3.5,0.9737678855325914,194.71428571428572,54.17329093799682,164.71428571428572,45.82670906200318,86.3,47.46260387811634,33.29916897506925,70.15874868682153,28.742382271468145,60.55795494338743,86.31561434156893,0.0,0.0,0.0,28.742382271468145,60.55795494338743,86.31561434156893,4.556786703601108,9.600793743434108,13.684385658431077,7.781163434903047,16.39430372359052,6.360110803324099,13.40025679934633,425.8,8.2,1.9257867543447624,379.2,89.05589478628464,94.86,Flushing International High School,40.76041,-73.81838
300,25Q281,446.0,66.83333333333333,14.985052316890881,36.0,8.071748878923767,239.83333333333334,53.77428998505231,206.16666666666666,46.22571001494768,59.805,41.791044776119406,38.985074626865675,93.28571428571428,36.76119402985075,87.96428571428572,94.29555895865236,11.64776119402985,29.87748851454824,27.87142857142857,25.113432835820895,60.092857142857135,64.41807044410413,2.2238805970149254,5.32142857142857,5.704441041347626,1.844776119402985,4.414285714285714,0.7432835820895523,1.7785714285714282,659.8,93.0,14.095180357684148,540.0,81.84298272203698,69.5,East-West School of International Studies,40.7493,-73.82181
301,25Q285,448.1666666666667,3.8333333333333335,0.8553365563406471,83.16666666666667,18.557084417999256,189.0,42.171811082186686,259.1666666666667,57.828188917813314,39.788333333333334,40.09037900874635,37.583090379008745,93.74590938840812,34.559766763848394,86.20463966256999,91.95562795748971,3.638483965014577,9.681172911333489,9.075703585193805,30.92128279883382,77.1289360773762,82.27445504615623,3.0233236151603498,7.541269725838121,8.044372042510279,1.4285714285714286,3.56337720893026,1.0408163265306123,2.5961748236491897,601.6,118.8,19.747340425531913,351.6,58.444148936170215,45.12,World Journalism Preparatory (College Board),40.76512,-73.79006
302,25Q425,3276.4285714285716,770.7142857142857,23.522999781992585,330.42857142857144,10.085022890778287,1629.2857142857142,49.72749073468498,1647.142857142857,50.272509265315016,70.68571428571428,347.9574803149606,232.38110236220473,66.78433875077506,192.61732283464568,55.35656904409536,82.88854854230763,42.69448818897638,18.372616256217725,12.270030277932412,149.9228346456693,43.086538766162946,64.51593228608992,39.77952755905512,11.432295556068487,17.11822827015085,44.436220472440944,12.770589220331926,62.661417322834644,18.0083547179717,3382.4,529.8,15.663434247871333,2574.4,76.1116367076632,76.5,John Bowne High School,40.7387,-73.82479
303,25Q460,2760.714285714286,621.5714285714286,22.514877102199225,279.42857142857144,10.121604139715396,1510.0,54.69598965071151,1250.7142857142858,45.30401034928849,65.31428571428572,270.75314465408803,165.1006289308176,60.978286749632694,142.96540880503144,52.802861805236965,86.59289169936383,25.361635220125788,15.361319568778335,9.367069495177093,117.60377358490567,43.43579231005988,71.2315721305855,22.135220125786162,8.17542494439573,13.407108300636168,37.47641509433962,13.841543795260137,61.198113207547166,22.602918716136564,1530.0,211.0,13.790849673202615,1234.6,80.69281045751633,79.9,Flushing High School,40.76524,-73.82786
304,25Q525,1095.0,0.0,0.0,2.857142857142857,0.2609262883235486,329.0,30.04566210045662,766.0,69.95433789954339,28.47142857142857,145.07289293849658,144.91799544419135,99.89322781729396,144.91799544419135,99.89322781729396,100.0,143.09339407744875,98.7409421713639,98.63551431218302,1.8246013667425969,1.2577135051109332,1.2590578286360992,0.0,0.0,0.0,0.14123006833712984,0.09735110776139558,0.01366742596810934,0.009421074944651185,1232.0,93.4,7.5811688311688314,638.2,51.80194805194805,40.44,Townsend Harris High School,40.73441,-73.82142
305,25Q670,622.5714285714286,32.42857142857143,5.2088113813676,100.85714285714286,16.200091785222583,320.57142857142856,51.49150986691142,302.0,48.50849013308857,35.457142857142856,67.25214408233276,54.499142367066895,81.03703325851866,48.83190394511149,72.61018159559273,89.60123375192774,9.921097770154374,18.204135586819,14.752091409916343,38.910806174957116,57.85809018567639,71.39709816510874,5.667238421955403,8.426851662925934,10.398766248072263,6.958833619210978,10.347378086104877,4.962264150943396,7.3785962048561515,675.4,116.6,17.263843648208468,540.4,80.01184483269174,71.67999999999999,Robert F. Kennedy Community High School,40.7256,-73.81072
306,26Q415,4008.8571428571427,242.14285714285714,6.040196707290998,313.2857142857143,7.814838571734017,1884.5714285714287,47.01019171833797,2124.285714285714,52.98980828166203,22.27142857142857,412.1462639109698,359.03974562798095,87.11464280203673,331.81240063593003,80.5084091961117,92.41662091074939,162.5119236883943,45.26293416461503,39.43064341922543,169.30047694753577,41.07776577688628,47.15368674613436,27.251192368839426,6.612019750038574,7.590021077241891,22.599364069952305,5.483335904952939,23.403815580286167,5.678521833050454,3482.8,489.4,14.051912254507865,2327.8,66.83702767887907,53.739999999999995,Benjamin N. Cardozo High School,40.75239,-73.75608
307,26Q430,4353.285714285715,508.2857142857143,11.67590982180947,423.7142857142857,9.733206445049715,2139.1428571428573,49.13858169527122,2214.1428571428573,50.86141830472878,36.25714285714286,479.41803278688525,410.72786885245904,85.67217767443451,370.1918032786885,77.216912581853,90.13067564978606,227.28524590163934,55.33718628264895,47.40857255210381,142.90655737704918,29.808340029749186,34.79348936713711,40.53606557377049,8.455265092581511,9.869324350213935,29.662295081967212,6.187146301013866,30.411475409836065,6.34341500111132,4431.2,636.6,14.36631160859361,3122.0,70.45495576818921,59.58,Francis Lewis High School,40.74056,-73.79285
308,26Q435,2936.8571428571427,205.85714285714286,7.009436715633817,294.14285714285717,10.01556571650939,1550.5714285714287,52.79696468528068,1386.2857142857142,47.20303531471933,30.842857142857145,262.75038520801235,175.7442218798151,66.88638029614425,142.6471494607088,54.28998680545375,81.16747619632118,17.29738058551618,9.842360904101422,6.5831989444363,125.34976887519261,47.706787861017446,71.32511529221975,33.24345146379045,12.6521037970972,18.91581476091112,35.2788906009245,13.426770268289106,42.24653312788906,16.078580853247324,1145.0,157.6,13.764192139737991,865.6,75.59825327510917,68.3,Martin Van Buren High School,40.73282,-73.73965
309,26Q495,3691.0,272.0,7.369276618802492,270.85714285714283,7.338313271664666,1770.142857142857,47.95835429809963,1920.857142857143,52.04164570190037,43.55714285714286,370.7792207792208,326.26623376623377,87.99474605954465,306.80357142857144,82.74562171628722,94.03472982386307,163.68019480519482,50.16767837595781,44.14492119089317,143.12337662337663,38.600700525394046,43.86705144790526,19.584415584415584,5.281961471103328,6.002587322121604,18.092532467532468,4.879597197898424,21.36038961038961,5.760945709281962,2940.0,479.8,16.319727891156464,2141.4,72.83673469387756,54.620000000000005,Bayside High School,40.77187,-73.78039
310,26Q566,1124.142857142857,25.285714285714285,2.249332825009531,145.85714285714286,12.974965052738597,506.7142857142857,45.07561316558648,617.4285714285714,54.92438683441353,34.028571428571425,137.44042553191488,124.04468085106383,90.2534173413626,100.42340425531916,73.06686069012494,80.95744498379102,13.857446808510637,11.17133496852541,10.082511571744817,86.56595744680851,62.98434911838011,69.7861100152656,23.621276595744682,17.186556651237677,19.042555016208983,7.523404255319149,5.473938418192796,4.927659574468085,3.585305819155688,1006.4,191.0,18.9785373608903,604.8,60.09538950715421,46.7,"Queens High School of Teaching, Liberal Arts, and the Sciences",40.7449,-73.72691
311,27Q260,354.85714285714283,9.428571428571429,2.6570048309178746,32.57142857142857,9.178743961352657,175.28571428571428,49.39613526570049,179.57142857142858,50.60386473429952,67.08571428571429,54.22099447513812,36.14088397790055,66.65477888730385,30.671270718232044,56.567148970857964,84.86585645494154,0.8977900552486188,2.4841397233050526,1.6557978398206643,29.773480662983424,54.91135113103729,82.38171673163647,5.469613259668508,10.087629916445893,15.134143545058473,9.17403314917127,16.919706541675158,8.013812154696133,14.779906256368456,308.0,68.0,22.07792207792208,245.4,79.67532467532467,89.97999999999999,Frederick Douglass Academy VI High School,40.60199,-73.76283
312,27Q262,560.8571428571429,6.714285714285714,1.1971472236372898,48.857142857142854,8.711156393275598,262.14285714285717,46.7396841569027,298.7142857142857,53.260315843097295,63.714285714285715,48.94285714285714,45.25454545454546,92.46404500344956,41.31688311688312,84.41861699304782,91.29885783160191,5.662337662337662,12.512196521838948,11.569283022873215,35.654545454545456,72.8493339701746,78.78666130976295,3.9376623376623376,8.045428010401741,8.701142168398093,2.1584415584415586,4.410125776150295,1.1532467532467532,2.3563126890622508,1059.4,150.2,14.177836511232773,765.0,72.21068529356238,67.32000000000001,Channel View School for Research,40.58601,-73.82309
313,27Q302,194.5,22.0,11.311053984575835,28.25,14.524421593830333,111.0,57.0694087403599,83.5,42.9305912596401,77.605,43.1578947368421,30.676113360323885,71.07879924953096,27.161943319838056,62.93621013133208,88.54427873828692,1.4493927125506072,4.724825128678897,3.3583489681050653,25.71255060728745,59.57786116322702,83.81945360960803,3.51417004048583,8.142589118198874,11.45572126171308,3.7408906882591095,8.667917448405255,8.246963562753036,19.108818011257036,472.2,90.4,19.144430326132998,350.8,74.29055484963999,83.22,"Queens High School for Information, Research, and Technology",40.60199,-73.76283
314,27Q308,356.25,17.25,4.842105263157895,56.75,15.929824561403509,168.0,47.1578947368421,188.25,52.84210526315789,66.705,72.88167938931298,66.66793893129771,91.47420790782928,62.19847328244275,85.34171249018068,93.29592946699489,15.595419847328245,23.392683345737677,21.398271798900236,46.603053435114504,63.94344069128044,69.90324612125723,4.469465648854962,6.1324954176486,6.704070533005095,2.3893129770992365,3.2783451165226496,3.267175572519084,4.482848913328096,611.0,116.2,19.018003273322424,461.6,75.54828150572833,60.32000000000001,Robert H. Goddard High School of Communication Arts and Technology,40.67177,-73.84498
315,27Q309,320.0,29.75,9.296875,43.25,13.515625,134.75,42.109375,185.25,57.89062499999999,69.68,45.48728813559322,31.758474576271187,69.81835118770377,29.76271186440678,65.43083372147183,93.71581054036024,1.9872881355932204,6.257505003335558,4.3688868188169545,27.77542372881356,61.061946902654874,87.45830553702469,1.9957627118644068,4.3875174662319525,6.28418945963976,6.665254237288136,14.653004191895668,6.423728813559322,14.122030740568233,663.6,106.0,15.973477998794456,543.4,81.88667872212176,84.08,Academy of Medical Technology (College Board),40.60199,-73.76283
316,27Q323,844.2,0.5,0.05922767116796967,6.4,0.7581141909500119,379.6,44.96564795072258,464.6,55.03435204927742,36.32,61.188235294117646,61.0,99.69236685252835,61.0,99.69236685252835,100.0,58.949019607843134,96.63773706203791,96.34044734986861,2.0509803921568626,3.3519195026597446,3.3622629379620697,0.0,0.0,0.0,0.0784313725490196,0.12818047811318337,0.10980392156862745,0.1794526693584567,1282.2,172.8,13.476836686944315,594.4,46.357822492590856,35.68,Scholars' Academy,40.58413,-73.82568
317,27Q324,145.0,12.5,8.620689655172415,22.5,15.517241379310345,89.0,61.37931034482759,56.0,38.62068965517241,67.2,49.943396226415096,31.842767295597483,63.75771313436594,26.742138364779873,53.54489359022793,83.98182895516491,0.8427672955974843,2.646652182500494,1.6874449061831005,25.89937106918239,51.857448684044826,81.33517677266443,5.10062893081761,10.212819544138018,16.01817104483508,7.012578616352202,14.0410527641355,10.735849056603774,21.496033245183227,281.6,88.6,31.463068181818176,250.6,88.99147727272727,85.53999999999999,Rockaway Park High School for Environmental Sustainability,40.58601,-73.82309
318,27Q351,98.0,8.0,8.16326530612245,23.0,23.46938775510204,53.0,54.08163265306123,45.0,45.91836734693878,60.0,53.33644859813084,33.67289719626168,63.13299456807429,30.11214953271028,56.456982652882424,89.42547876769359,0.8785046728971962,2.608936996946989,1.647100052567023,29.233644859813083,54.8098826003154,86.8165417707466,3.560747663551402,6.676011915191869,10.574521232306413,7.785046728971962,14.596110040301383,11.542056074766355,21.64009111617312,305.6,93.6,30.628272251308896,260.2,85.14397905759161,83.96,Rockaway Collegiate High School,40.58601,-73.82309
319,27Q400,1318.2857142857142,47.0,3.5652362375379285,199.71428571428572,15.149544863459038,743.4285714285714,56.393584742089296,574.8571428571429,43.60641525791071,63.128571428571426,132.31578947368422,68.90413533834587,52.07551994544835,40.55827067669173,30.652630980793266,58.86188176882996,1.5883458646616542,2.305153176746597,1.2004205023298102,38.96992481203007,29.45221047846346,56.55672859208336,28.345864661654137,21.422888964655073,41.13811823117003,24.843984962406015,18.776281395613136,32.75375939849624,24.754233435617685,384.4,91.0,23.673257023933402,311.4,81.00936524453694,73.52000000000001,August Martin High School,40.67553,-73.78343
320,27Q475,3293.5714285714284,530.2857142857143,16.100628930817614,364.7142857142857,11.07351984385166,1701.4285714285713,51.65907612231619,1592.142857142857,48.3409238776838,43.042857142857144,303.565560821485,179.07582938388626,58.99082521063506,137.57661927330173,45.320232934527496,76.82590093070442,13.298578199052132,7.426227338891094,4.38079278922964,124.2780410742496,40.93944014529785,69.39967359181333,41.522906793048975,13.67839839298074,23.187331833620046,44.011058451816744,14.49804066466483,70.41548183254345,23.196136492555567,1616.2,249.6,15.443633213711175,1287.8,79.68073258260115,79.0,Richmond Hill High School,40.69565,-73.83358
