DBN,Name,schoolyear,total_enrollment,grade9,grade10,grade11,grade12,ell_num,ell_percent,sped_num,sped_percent,ctt_num,selfcontained_num,asian_num,asian_per,black_num,black_per,hispanic_num,hispanic_per,white_num,white_per,male_num,male_per,female_num,female_per,frl_combined_percent
03M403,THE GLOBAL LEARNING COLLABORATIVE,2011,210,137,73,b,b,53.0,25.2,48.0,22.9,23,9,8,3.8,61,29.0,129,61.4,12,5.7,114.0,54.3,96.0,45.7,69.9
03M403,THE GLOBAL LEARNING COLLABORATIVE               ,2012,358,192,108,58,b,69.0,19.3,69.0,19.3,41,7,13,3.6,99,27.7,224,62.6,21,5.9,184.0,51.4,174.0,48.6,68.4
03M404,INNOVATION DIPLOMA PLUS,2011,233,46,89,78,20,9.0,3.9,21.0,9.0,6,,4,1.7,78,33.5,146,62.7,5,2.1,107.0,45.9,126.0,54.1,61.3
03M404,INNOVATION DIPLOMA PLUS                         ,2012,199,23,83,65,28,7.0,3.5,20.0,10.1,1,0,97,48.7,66,33.2,33,16.6,3,1.5,95.0,47.7,104.0,52.3,50.4
03M415,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & V,2006,880,180,195,173,123,72.0,8.2,134.0,15.2,6,46,6,0.7,555,63.1,310,35.2,4,0.5,423.0,48.1,457.0,51.9,76.6
03M415,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & V,2007,838,208,165,151,146,47.0,5.6,146.0,17.4,5,53,7,0.8,529,63.1,296,35.3,1,0.1,401.0,47.9,437.0,52.1,76.6
03M415,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & V,2008,706,142,158,143,160,50.0,7.1,110.0,15.6,,41,4,0.6,461,65.3,235,33.3,2,0.3,353.0,50.0,353.0,50.0,76.6
03M415,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & V,2009,606,133,157,105,130,31.0,5.1,86.0,14.2,,43,5,0.8,402,66.3,194,32.0,1,0.2,292.0,48.2,314.0,51.8,76.6
03M415,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & V,2010,544,145,117,92,118,31.0,5.7,86.0,15.8,2,46,2,0.4,352,64.7,181,33.3,3,0.6,237.0,43.6,307.0,56.4,86.6
03M415,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & V,2011,525,159,120,63,99,33.0,6.3,92.0,17.5,5,58,5,1.0,332,63.2,179,34.1,7,1.3,223.0,42.5,302.0,57.5,86.6
03M415,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & V,2012,516,184,108,71,63,38.0,7.4,97.0,18.8,5,60,2,0.4,309,59.9,200,38.8,4,0.8,198.0,38.4,318.0,61.6,76.6
03M417,FRANK MCCOURT HIGH SCHOOL,2011,100,100,b,b,b,1.0,1.0,19.0,19.0,4,,7,7.0,18,18.0,42,42.0,31,31.0,49.0,49.0,51.0,51.0,60.0
03M417,FRANK MCCOURT HIGH SCHOOL                       ,2012,219,131,88,b,b,2.0,0.9,38.0,17.4,14,0,15,6.8,40,18.3,81,37.0,81,37.0,102.0,46.6,117.0,53.4,24.0
03M470,LOUIS D. BRANDEIS HIGH SCHOOL,2006,2751,1249,822,349,330,519.0,18.9,330.0,12.0,13,176,56,2.0,921,33.5,1683,61.2,45,1.6,1277.0,46.4,1474.0,53.6,82.9
03M470,LOUIS D. BRANDEIS HIGH SCHOOL,2007,2632,1134,780,327,391,471.0,17.9,303.0,11.5,,149,51,1.9,806,30.6,1699,64.6,28,1.1,1255.0,47.7,1377.0,52.3,63.7
03M470,LOUIS D. BRANDEIS HIGH SCHOOL,2008,2448,991,771,303,383,694.0,28.3,247.0,10.1,7,112,41,1.7,715,29.2,1649,67.4,32,1.3,1158.0,47.3,1290.0,52.7,67.4
03M470,LOUIS D. BRANDEIS HIGH SCHOOL,2009,2249,887,701,282,379,712.0,31.7,232.0,10.3,11,90,46,2.0,643,28.6,1517,67.5,31,1.4,1098.0,48.8,1151.0,51.2,68.6
03M470,LOUIS D. BRANDEIS HIGH SCHOOL,2010,1562,373,592,222,375,487.0,31.2,119.0,7.6,2,44,30,1.9,419,26.8,1090,69.8,17,1.1,770.0,49.3,792.0,50.7,76.1
03M470,LOUIS D. BRANDEIS HIGH SCHOOL,2011,814,116,227,181,290,243.0,29.9,81.0,10.0,,30,15,1.8,222,27.3,567,69.7,9,1.1,418.0,51.4,396.0,48.6,76.1
03M470,LOUIS D. BRANDEIS HIGH SCHOOL                   ,2012,291,14,35,30,212,81.0,27.8,31.0,10.7,0,8,6,2.1,86,29.6,196,67.4,3,1.0,147.0,50.5,144.0,49.5,68.6
03M479,BEACON HIGH SCHOOL,2006,1042,257,275,266,244,6.0,0.6,61.0,5.9,7,5,58,5.6,199,19.1,250,24.0,474,45.5,459.0,44.0,583.0,56.0,21.4
03M479,BEACON HIGH SCHOOL,2007,1031,281,274,246,230,6.0,0.6,61.0,5.9,8,,52,5.0,187,18.1,240,23.3,530,51.4,437.0,42.4,594.0,57.6,19.0
03M479,BEACON HIGH SCHOOL,2008,1085,291,288,267,239,9.0,0.8,63.0,5.8,8,,66,6.1,184,17.0,240,22.1,538,49.6,447.0,41.2,638.0,58.8,17.1
03M479,BEACON HIGH SCHOOL,2009,1130,281,300,284,265,5.0,0.4,56.0,5.0,8,,75,6.6,169,15.0,239,21.2,611,54.1,454.0,40.2,676.0,59.8,15.1
03M479,BEACON HIGH SCHOOL,2010,1144,275,298,291,280,2.0,0.2,60.0,5.2,9,,85,7.4,157,13.7,247,21.6,602,52.6,453.0,39.6,691.0,60.4,19.8
03M479,BEACON HIGH SCHOOL,2011,1159,314,274,285,286,3.0,0.3,56.0,4.8,18,,94,8.1,185,16.0,268,23.1,606,52.3,470.0,40.6,689.0,59.4,21.3
03M479,BEACON HIGH SCHOOL                              ,2012,1162,304,310,269,279,2.0,0.2,43.0,3.7,12,0,103,8.9,170,14.6,265,22.8,579,49.8,453.0,39.0,709.0,61.0,18.4
03M485,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART,2006,2464,667,644,551,602,18.0,0.7,14.0,0.6,,1,410,16.6,386,15.7,429,17.4,1001,40.6,704.0,28.6,1760.0,71.4,15.5
03M485,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART,2007,2521,661,684,626,550,7.0,0.3,15.0,0.6,,,453,18.0,419,16.6,486,19.3,1106,43.9,652.0,25.9,1869.0,74.1,16.4
03M485,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART,2008,2572,611,677,663,621,10.0,0.4,25.0,1.0,,,489,19.0,427,16.6,493,19.2,1158,45.0,648.0,25.2,1924.0,74.8,19.0
03M485,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART,2009,2501,556,627,658,660,4.0,0.2,27.0,1.1,,,484,19.4,412,16.5,443,17.7,1150,46.0,623.0,24.9,1878.0,75.1,15.0
03M485,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART,2010,2527,693,581,608,645,3.0,0.1,27.0,1.1,,,497,19.7,397,15.7,429,17.0,1176,46.5,638.0,25.2,1889.0,74.8,29.5
03M485,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART,2011,2545,682,694,565,604,1.0,0.0,26.0,1.0,,,506,19.9,369,14.5,432,17.0,1214,47.7,679.0,26.7,1866.0,73.3,26.9
03M485,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART,2012,2605,663,706,677,559,4.0,0.2,26.0,1.0,0,0,510,19.6,337,12.9,432,16.6,1281,49.2,688.0,26.4,1917.0,73.6,21.7
03M492,HIGH SCHOOL FOR LAW ADVOCACY AND COMMUNITY JUSTI,2006,521,215,155,85,66,52.0,10.0,75.0,14.4,4,29,8,1.5,258,49.5,233,44.7,11,2.1,223.0,42.8,298.0,57.2,86.7
03M492,HIGH SCHOOL FOR LAW ADVOCACY AND COMMUNITY JUSTI,2007,519,209,132,104,74,58.0,11.2,94.0,18.1,,39,7,1.3,242,46.6,250,48.2,11,2.1,227.0,43.7,292.0,56.3,86.7
03M492,HIGH SCHOOL FOR LAW ADVOCACY AND COMMUNITY JUSTI,2008,485,181,165,78,61,77.0,15.9,84.0,17.3,2,33,9,1.9,216,44.5,241,49.7,12,2.5,192.0,39.6,293.0,60.4,68.7
03M492,HIGH SCHOOL FOR LAW ADVOCACY AND COMMUNITY JUSTI,2009,486,183,142,88,72,60.0,12.3,74.0,15.2,2,36,15,3.1,231,47.5,220,45.3,13,2.7,202.0,41.6,284.0,58.4,65.7
03M492,HIGH SCHOOL FOR LAW ADVOCACY AND COMMUNITY JUSTI,2010,470,168,143,80,79,51.0,10.9,63.0,13.4,1,33,13,2.8,229,48.7,207,44.0,16,3.4,175.0,37.2,295.0,62.8,75.5
03M492,HIGH SCHOOL FOR LAW ADVOCACY AND COMMUNITY JUSTI,2011,498,181,163,84,70,54.0,10.8,75.0,15.1,4,30,14,2.8,236,47.4,230,46.2,15,3.0,204.0,41.0,294.0,59.0,82.7
03M492,HIGH SCHOOL FOR LAW ADVOCACY AND COMMUNITY JUSTI,2012,541,189,155,114,83,57.0,10.5,84.0,15.5,7,38,7,1.3,250,46.2,260,48.1,10,1.8,217.0,40.1,324.0,59.9,79.9
03M494,HIGH SCHOOL OF ARTS AND TECHNOLOGY,2006,633,153,174,179,127,64.0,10.1,88.0,13.9,10,24,22,3.5,262,41.4,330,52.1,13,2.1,392.0,61.9,241.0,38.1,78.8
03M494,HIGH SCHOOL OF ARTS AND TECHNOLOGY,2007,605,174,172,173,86,51.0,8.4,90.0,14.9,42,25,18,3.0,217,35.9,352,58.2,14,2.3,400.0,66.1,205.0,33.9,78.8
03M494,HIGH SCHOOL OF ARTS AND TECHNOLOGY,2008,590,154,166,149,121,67.0,11.4,87.0,14.7,36,24,25,4.2,204,34.6,343,58.1,15,2.5,387.0,65.6,203.0,34.4,65.8
03M494,HIGH SCHOOL OF ARTS AND TECHNOLOGY,2009,605,149,198,136,122,57.0,9.4,97.0,16.0,41,25,21,3.5,226,37.4,336,55.5,13,2.1,401.0,66.3,204.0,33.7,71.6
03M494,HIGH SCHOOL OF ARTS AND TECHNOLOGY,2010,593,153,176,155,109,54.0,9.1,84.0,14.2,35,19,22,3.7,230,38.8,320,54.0,14,2.4,403.0,68.0,190.0,32.0,76.4
03M494,HIGH SCHOOL OF ARTS AND TECHNOLOGY,2011,585,152,174,129,130,55.0,9.4,83.0,14.2,28,19,27,4.6,211,36.1,333,56.9,11,1.9,404.0,69.1,181.0,30.9,83.2
03M494,HIGH SCHOOL OF ARTS AND TECHNOLOGY              ,2012,603,176,170,125,132,63.0,10.4,104.0,17.2,28,26,30,5.0,210,34.8,345,57.2,14,2.3,408.0,67.7,195.0,32.3,79.8
03M505,EDWARD A.REYNOLDS WEST SIDE HIGH  SCHOOL,2006,568,7,203,223,135,36.0,6.3,94.0,16.5,2,34,6,1.1,209,36.8,331,58.3,19,3.3,259.0,45.6,309.0,54.4,63.0
03M505,EDWARD A.REYNOLDS WEST SIDE HIGH  SCHOOL,2007,589,1,183,222,183,22.0,3.7,87.0,14.8,2,33,5,0.8,248,42.1,319,54.2,12,2.0,287.0,48.7,302.0,51.3,90.1
03M505,EDWARD A.REYNOLDS WEST SIDE HIGH  SCHOOL,2008,591,b,168,209,214,38.0,6.4,73.0,12.4,,31,2,0.3,216,36.5,365,61.8,8,1.4,284.0,48.1,307.0,51.9,64.0
03M505,EDWARD A.REYNOLDS WEST SIDE HIGH  SCHOOL,2009,605,2,214,265,124,39.0,6.4,95.0,15.7,1,35,5,0.8,216,35.7,373,61.7,8,1.3,267.0,44.1,338.0,55.9,68.1
03M505,EDWARD A.REYNOLDS WEST SIDE HIGH  SCHOOL,2010,593,7,229,225,132,37.0,6.2,99.0,16.7,14,28,7,1.2,195,32.9,379,63.9,7,1.2,272.0,45.9,321.0,54.1,80.4
03M505,EDWARD A.REYNOLDS WEST SIDE HIGH  SCHOOL,2011,562,4,225,253,80,40.0,7.1,116.0,20.6,36,27,4,0.7,202,35.9,349,62.1,4,0.7,240.0,42.7,322.0,57.3,80.4
03M505,EDWARD A.REYNOLDS WEST SIDE HIGH  SCHOOL        ,2012,564,3,224,257,80,44.0,7.8,130.0,23.0,49,20,3,0.5,195,34.6,363,64.4,3,0.5,250.0,44.3,314.0,55.7,70.5
03M541,MANHATTAN/HUNTER SCIENCE HIGH SCHOOL,2006,320,120,129,71,b,14.0,4.4,5.0,1.6,,,74,23.1,65,20.3,118,36.9,38,11.9,136.0,42.5,184.0,57.5,61.2
03M541,MANHATTAN/HUNTER SCIENCE HIGH SCHOOL,2007,410,102,110,120,78,8.0,2.0,4.0,1.0,,,102,24.9,87,21.2,145,35.4,51,12.4,184.0,44.9,226.0,55.1,41.45
03M541,MANHATTAN/HUNTER SCIENCE HIGH SCHOOL,2008,440,125,102,102,111,14.0,3.2,9.0,2.0,1,,122,27.7,101,23.0,156,35.5,57,13.0,207.0,47.0,233.0,53.0,55.6
03M541,MANHATTAN/HUNTER SCIENCE HIGH SCHOOL,2009,435,122,117,97,99,6.0,1.4,14.0,3.2,1,,126,29.0,96,22.1,168,38.6,42,9.7,200.0,46.0,235.0,54.0,49.3
03M541,MANHATTAN/HUNTER SCIENCE HIGH SCHOOL,2010,437,113,119,119,86,9.0,2.1,19.0,4.3,,,124,28.4,83,19.0,171,39.1,46,10.5,206.0,47.1,231.0,52.9,53.1
03M541,MANHATTAN/HUNTER SCIENCE HIGH SCHOOL,2011,454,116,111,117,110,6.0,1.3,19.0,4.2,1,,116,25.6,95,20.9,187,41.2,53,11.7,207.0,45.6,247.0,54.4,64.6
03M541,MANHATTAN/HUNTER SCIENCE HIGH SCHOOL            ,2012,453,106,120,113,114,6.0,1.3,17.0,3.8,0,0,116,25.6,97,21.4,188,41.5,46,10.2,186.0,41.1,267.0,58.9,55.2
03M860,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,2006,389,103,79,22,b,6.0,1.5,32.0,8.2,,13,1,0.3,309,79.4,68,17.5,3,0.8,180.0,46.3,209.0,53.7,55.4
03M860,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,2007,450,83,90,70,22,8.0,1.8,58.0,12.9,3,18,4,0.9,347,77.1,86,19.1,3,0.7,218.0,48.4,232.0,51.6,70.6
03M860,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,2008,495,80,78,87,60,14.0,2.8,77.0,15.6,16,24,5,1.0,378,76.4,102,20.6,0,0.0,253.0,51.1,242.0,48.9,62.7
03M860,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,2009,462,91,74,66,74,13.0,2.8,84.0,18.2,27,17,2,0.4,364,78.8,96,20.8,0,0.0,249.0,53.9,213.0,46.1,57.1
03M860,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,2010,441,91,80,68,55,19.0,4.3,88.0,20.0,26,18,2,0.5,350,79.4,83,18.8,2,0.5,233.0,52.8,208.0,47.2,74.4
03M860,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,2011,412,68,82,67,63,21.0,5.1,96.0,23.3,43,21,4,1.0,324,78.6,70,17.0,7,1.7,221.0,53.6,191.0,46.4,59.1
03M860,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL  ,2012,413,95,75,71,59,24.0,5.8,86.0,20.8,36,24,3,0.7,321,77.7,78,18.9,6,1.5,224.0,54.2,189.0,45.8,64.2
04M117,TITO PUENTE EDUCATION COMPLEX,2006,483,7,b,b,b,53.0,11.0,127.0,26.3,2,65,5,1.0,139,28.8,332,68.7,0,0.0,220.0,45.5,263.0,54.5,70.3
04M117,TITO PUENTE EDUCATION COMPLEX,2007,521,8,1,b,b,56.0,10.7,124.0,23.8,,67,1,0.2,162,31.1,346,66.4,2,0.4,273.0,52.4,248.0,47.6,78.8
04M117,TITO PUENTE EDUCATION COMPLEX,2008,408,2,b,b,b,79.0,19.4,107.0,26.2,2,68,4,1.0,154,37.7,233,57.1,8,2.0,229.0,56.1,179.0,43.9,75.1
04M117,TITO PUENTE EDUCATION COMPLEX,2009,251,1,b,b,b,40.0,15.9,65.0,25.9,20,30,1,0.4,83,33.1,158,62.9,5,2.0,140.0,55.8,111.0,44.2,91.4
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2006,418,189,103,49,77,36.0,8.6,63.0,15.1,3,14,6,1.4,136,32.5,249,59.6,15,3.6,175.0,41.9,243.0,58.1,71.8
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2007,425,184,119,48,74,25.0,5.9,75.0,17.6,8,20,3,0.7,123,28.9,276,64.9,9,2.1,189.0,44.5,236.0,55.5,71.8
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2008,425,188,110,68,59,32.0,7.5,75.0,17.6,19,15,4,0.9,138,32.5,276,64.9,4,0.9,195.0,45.9,230.0,54.1,71.8
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2009,437,173,122,68,74,35.0,8.0,78.0,17.8,30,5,7,1.6,125,28.6,299,68.4,2,0.5,191.0,43.7,246.0,56.3,71.8
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2010,385,162,99,63,61,37.0,9.6,67.0,17.4,29,6,2,0.5,117,30.4,256,66.5,3,0.8,162.0,42.1,223.0,57.9,83.7
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2011,396,132,125,63,76,50.0,12.6,86.0,21.7,43,11,5,1.3,140,35.4,247,62.4,2,0.5,164.0,41.4,232.0,58.6,83.7
04M409,COALITION SCHOOL FOR SOCIAL CHANGE              ,2012,349,122,91,72,64,34.0,9.7,85.0,24.4,42,17,3,0.9,137,39.3,205,58.7,3,0.9,155.0,44.4,194.0,55.6,71.8
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,2006,1583,468,391,342,382,114.0,7.2,139.0,8.8,1,114,201,12.7,359,22.7,930,58.7,51,3.2,810.0,51.2,773.0,48.8,62.2
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,2007,1523,475,495,253,300,93.0,6.1,132.0,8.7,2,113,249,16.3,317,20.8,881,57.8,42,2.8,770.0,50.6,753.0,49.4,62.2
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,2008,1569,459,463,377,270,126.0,8.0,146.0,9.3,3,110,292,18.6,314,20.0,890,56.7,42,2.7,800.0,51.0,769.0,49.0,62.2
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,2009,1675,522,414,351,388,83.0,5.0,138.0,8.2,9,100,340,20.3,349,20.8,917,54.7,53,3.2,807.0,48.2,868.0,51.8,63.5
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,2010,1696,473,479,387,357,94.0,5.5,135.0,8.0,28,72,325,19.2,361,21.3,950,56.0,46,2.7,774.0,45.6,922.0,54.4,77.1
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,2011,1711,436,470,440,365,73.0,4.3,110.0,6.4,32,49,341,19.9,349,20.4,978,57.2,35,2.0,788.0,46.1,923.0,53.9,79.2
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS    ,2012,1650,362,424,456,408,44.0,2.7,95.0,5.8,37,29,332,20.1,325,19.7,947,57.4,37,2.2,765.0,46.4,885.0,53.6,71.6
04M495,PARK EAST HIGH SCHOOL,2006,346,123,83,88,52,18.0,5.2,35.0,10.1,2,14,2,0.6,151,43.6,187,54.0,2,0.6,149.0,43.1,197.0,56.9,82.7
04M495,PARK EAST HIGH SCHOOL,2007,383,144,100,78,61,12.0,3.1,44.0,11.5,2,23,3,0.8,164,42.8,202,52.7,5,1.3,165.0,43.1,218.0,56.9,66.6
04M495,PARK EAST HIGH SCHOOL,2008,384,138,120,66,60,26.0,6.8,62.0,16.1,8,22,4,1.0,167,43.5,200,52.1,8,2.1,164.0,42.7,220.0,57.3,79.3
04M495,PARK EAST HIGH SCHOOL,2009,375,120,102,95,58,25.0,6.7,55.0,14.7,11,27,6,1.6,154,41.1,200,53.3,9,2.4,151.0,40.3,224.0,59.7,77.7
04M495,PARK EAST HIGH SCHOOL,2010,367,116,88,85,78,28.0,7.6,57.0,15.5,11,19,7,1.9,147,40.1,199,54.2,7,1.9,158.0,43.1,209.0,56.9,79.7
04M495,PARK EAST HIGH SCHOOL,2011,360,129,87,82,62,21.0,5.8,47.0,13.1,31,4,11,3.1,133,36.9,212,58.9,3,0.8,149.0,41.4,211.0,58.6,83.5
04M495,PARK EAST HIGH SCHOOL                           ,2012,349,110,96,80,63,15.0,4.3,37.0,10.6,21,3,17,4.9,116,33.2,208,59.6,1,0.3,147.0,42.1,202.0,57.9,76.8
04M555,CENTRAL PARK EAST SECONDARY HIGH SCHOOL,2006,328,103,119,46,60,16.0,4.9,57.0,17.4,6,12,10,3.0,141,43.0,166,50.6,5,1.5,171.0,52.1,157.0,47.9,73.4
04M555,CENTRAL PARK EAST SECONDARY HIGH SCHOOL,2007,306,95,84,82,45,17.0,5.6,45.0,14.7,9,1,10,3.3,122,39.9,161,52.6,6,2.0,160.0,52.3,146.0,47.7,67.5
04M555,CENTRAL PARK EAST SECONDARY HIGH SCHOOL,2008,311,124,96,40,51,30.0,9.6,61.0,19.6,26,,10,3.2,113,36.3,171,55.0,9,2.9,158.0,50.8,153.0,49.2,73.7
04M555,CENTRAL PARK EAST SECONDARY HIGH SCHOOL,2009,328,112,115,51,50,26.0,7.9,53.0,16.2,24,,12,3.7,117,35.7,187,57.0,10,3.0,153.0,46.6,175.0,53.4,70.4
04M555,CENTRAL PARK EAST SECONDARY HIGH SCHOOL,2010,332,99,127,61,45,20.0,6.0,49.0,14.8,39,,16,4.8,106,31.9,194,58.4,7,2.1,146.0,44.0,186.0,56.0,80.1
04M555,CENTRAL PARK EAST SECONDARY HIGH SCHOOL,2011,404,152,111,91,50,18.0,4.5,57.0,14.1,45,,23,5.7,117,29.0,253,62.6,6,1.5,136.0,33.7,268.0,66.3,80.1
04M555,CENTRAL PARK EAST SECONDARY HIGH SCHOOL         ,2012,445,116,156,88,85,18.0,4.0,60.0,13.5,44,5,29,6.5,119,26.7,287,64.5,7,1.6,143.0,32.1,302.0,67.9,70.4
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2006,398,77,53,64,56,3.0,0.8,16.0,4.0,,1,6,1.5,136,34.2,246,61.8,5,1.3,,0.0,398.0,100.0,65.1
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2007,418,72,74,53,67,2.0,0.5,20.0,4.8,,2,6,1.4,151,36.1,248,59.3,6,1.4,,0.0,418.0,100.0,63.3
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2008,406,75,77,55,50,7.0,1.7,22.0,5.4,1,2,11,2.7,139,34.2,237,58.4,6,1.5,,0.0,406.0,100.0,63.3
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2009,423,84,81,50,60,5.0,1.2,25.0,5.9,,,13,3.1,151,35.7,243,57.4,5,1.2,,0.0,423.0,100.0,63.3
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2010,437,81,81,63,55,7.0,1.6,27.0,6.2,,,18,4.1,149,34.1,255,58.4,3,0.7,,0.0,437.0,100.0,82.9
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2011,450,78,88,64,64,7.0,1.6,25.0,5.6,,,21,4.7,158,35.1,262,58.2,7,1.6,,0.0,450.0,100.0,79.2
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL                 ,2012,449,77,78,68,65,10.0,2.2,30.0,6.7,3,0,23,5.1,140,31.2,270,60.1,7,1.6,0.0,0.0,449.0,100.0,67.3
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY HIGH,2006,651,149,112,54,29,29.0,4.5,107.0,16.4,2,44,7,1.1,199,30.6,435,66.8,8,1.2,349.0,53.6,302.0,46.4,91.0
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY HIGH,2007,714,151,102,84,42,31.0,4.3,123.0,17.2,7,54,3,0.4,228,31.9,478,66.9,3,0.4,384.0,53.8,330.0,46.2,90.7
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY HIGH,2008,666,150,107,92,50,46.0,6.9,117.0,17.6,4,57,8,1.2,217,32.6,434,65.2,3,0.5,356.0,53.5,310.0,46.5,68.2
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY HIGH,2009,558,170,137,51,59,48.0,8.6,105.0,18.8,12,41,10,1.8,178,31.9,360,64.5,3,0.5,308.0,55.2,250.0,44.8,65.8
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY HIGH,2010,437,123,165,52,43,51.0,11.7,69.0,15.8,5,29,12,2.7,140,32.0,272,62.2,4,0.9,246.0,56.3,191.0,43.7,68.2
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY HIGH,2011,307,97,88,64,56,44.0,14.3,49.0,16.0,9,16,11,3.6,96,31.3,196,63.8,2,0.7,173.0,56.4,134.0,43.6,68.2
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY HIGH ,2012,192,13,70,49,60,26.0,13.5,36.0,18.8,7,14,8,4.2,53,27.6,126,65.6,4,2.1,119.0,62.0,73.0,38.0,62.7
04M680,THE HERITAGE SCHOOL,2006,304,109,103,40,52,12.0,3.9,52.0,17.1,32,8,1,0.3,96,31.6,194,63.8,3,1.0,133.0,43.8,171.0,56.3,72.5
04M680,THE HERITAGE SCHOOL,2007,331,106,97,94,34,13.0,3.9,61.0,18.4,38,12,2,0.6,110,33.2,207,62.5,4,1.2,164.0,49.5,167.0,50.5,72.5
04M680,THE HERITAGE SCHOOL,2008,333,86,130,75,42,22.0,6.6,81.0,24.3,56,2,3,0.9,102,30.6,220,66.1,7,2.1,166.0,49.8,167.0,50.2,74.4
04M680,THE HERITAGE SCHOOL,2009,342,83,95,117,47,19.0,5.6,81.0,23.7,64,2,2,0.6,98,28.7,234,68.4,7,2.0,179.0,52.3,163.0,47.7,69.9
04M680,THE HERITAGE SCHOOL,2010,318,81,80,107,50,22.0,6.9,70.0,22.0,57,1,1,0.3,94,29.6,208,65.4,9,2.8,170.0,53.5,148.0,46.5,81.5
04M680,THE HERITAGE SCHOOL,2011,303,140,80,28,55,20.0,6.6,69.0,22.8,48,5,2,0.7,83,27.4,211,69.6,6,2.0,153.0,50.5,150.0,49.5,74.0
04M680,THE HERITAGE SCHOOL                             ,2012,294,133,121,23,17,20.0,6.8,73.0,24.8,33,12,1,0.3,85,28.9,204,69.4,3,1.0,143.0,48.6,151.0,51.4,71.8
04M695,URBAN PEACE ACADEMY,2006,322,119,65,79,59,9.0,2.8,56.0,17.4,6,20,3,0.9,186,57.8,124,38.5,5,1.6,164.0,50.9,158.0,49.1,73.3
04M695,URBAN PEACE ACADEMY,2007,337,125,98,58,56,8.0,2.4,54.0,16.0,8,24,3,0.9,195,57.9,129,38.3,4,1.2,144.0,42.7,193.0,57.3,67.2
04M695,URBAN PEACE ACADEMY,2008,196,11,61,69,55,6.0,3.1,30.0,15.3,14,8,2,1.0,110,56.1,81,41.3,3,1.5,82.0,41.8,114.0,58.2,65.7
04M695,URBAN PEACE ACADEMY,2009,96,b,b,48,48,3.0,3.1,12.0,12.5,12,,1,1.0,51,53.1,41,42.7,2,2.1,38.0,39.6,58.0,60.4,67.7
04M695,URBAN PEACE ACADEMY,2010,42,b,b,b,42,3.0,7.1,4.0,9.5,4,,0,0.0,24,57.1,18,42.9,0,0.0,13.0,31.0,29.0,69.0,82.1
05M195,I S 195 ROBERTO CLEMENTE,2008,733,1,b,b,b,135.0,18.4,142.0,19.4,18,82,10,1.4,315,43.0,400,54.6,7,1.0,378.0,51.6,355.0,48.4,79.1
